freq=1,back=6,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,ºı»•≥ı÷µ12000,,,,,
datetime,std,sstd,ged,sged,norm,,,,datetime,std,sstd,ged,sged,norm
2012/10/11,11291.00548,11221.85392,11411.09821,11367.02773,11152.27783,,,,2012/10/11,-708.99452,-778.14608,-588.90179,-632.97227,-847.72217
2012/10/12,11329.78595,11257.93331,11449.99173,11406.44332,11183.89729,,,,2012/10/12,-670.21405,-742.06669,-550.00827,-593.55668,-816.10271
2012/10/15,11320.02548,11254.63831,11431.24589,11389.15613,11189.3036,,,,2012/10/15,-679.97452,-745.36169,-568.75411,-610.84387,-810.6964
2012/10/16,11426.98021,11364.71446,11537.34482,11494.61043,11304.59855,,,,2012/10/16,-573.01979,-635.28554,-462.65518,-505.38957,-695.40145
2012/10/17,11454.20555,11389.90262,11565.48508,11522.87578,11326.62025,,,,2012/10/17,-545.79445,-610.09738,-434.51492,-477.12422,-673.37975
2012/10/18,11577.4063,11513.77448,11688.63336,11645.65782,11451.80442,,,,2012/10/18,-422.5937,-486.22552,-311.36664,-354.34218,-548.19558
2012/10/19,11580.55424,11516.56196,11693.3738,11649.95377,11454.37466,,,,2012/10/19,-419.44576,-483.43804,-306.6262,-350.04623,-545.62534
2012/10/22,11618.84502,11551.51512,11733.18489,11689.9744,11484.13519,,,,2012/10/22,-381.15498,-448.48488,-266.81511,-310.0256,-515.86481
2012/10/23,11453.36569,11382.80252,11567.49187,11525.41098,11309.66446,,,,2012/10/23,-546.63431,-617.19748,-432.50813,-474.58902,-690.33554
2012/10/24,11428.76965,11360.10552,11538.47306,11497.44618,11289.05792,,,,2012/10/24,-571.23035,-639.89448,-461.52694,-502.55382,-710.94208
2012/10/25,11394.24804,11324.66101,11506.63019,11465.00284,11252.65188,,,,2012/10/25,-605.75196,-675.33899,-493.36981,-534.99716,-747.34812
2012/10/26,11221.98688,11152.64842,11328.83489,11289.28358,11079.4483,,,,2012/10/26,-778.01312,-847.35158,-671.16511,-710.71642,-920.5517
2012/10/29,11175.50468,11108.25335,11277.02253,11238.81954,11037.20652,,,,2012/10/29,-824.49532,-891.74665,-722.97747,-761.18046,-962.79348
2012/10/30,11180.21338,11114.60317,11279.32039,11241.51712,11045.74493,,,,2012/10/30,-819.78662,-885.39683,-720.67961,-758.48288,-954.25507
2012/10/31,11226.73551,11161.23896,11325.04346,11287.39036,11092.45264,,,,2012/10/31,-773.26449,-838.76104,-674.95654,-712.60964,-907.54736
2012/11/1,11226.73551,11161.23896,11325.04346,11287.39036,11092.45264,,,,2012/11/1,-773.26449,-838.76104,-674.95654,-712.60964,-907.54736
2012/11/2,11286.90775,11222.73438,11384.79016,11347.01541,11156.45262,,,,2012/11/2,-713.09225,-777.26562,-615.20984,-652.98459,-843.54738
2012/11/5,11205.4295,11149.8716,11294.12439,11258.70308,11093.54823,,,,2012/11/5,-794.5705,-850.1284,-705.87561,-741.29692,-906.45177
2012/11/6,11052.98373,11005.90149,11132.80456,11099.67555,10959.74833,,,,2012/11/6,-947.01627,-994.09851,-867.19544,-900.32445,-1040.25167
2012/11/7,11059.51498,11013.76966,11137.13864,11104.70107,10968.20851,,,,2012/11/7,-940.48502,-986.23034,-862.86136,-895.29893,-1031.79149
2012/11/8,10906.09005,10856.96006,10988.9151,10954.97935,10809.81807,,,,2012/11/8,-1093.90995,-1143.03994,-1011.0849,-1045.02065,-1190.18193
2012/11/9,10899.53832,10854.49934,10977.28506,10944.75966,10811.16589,,,,2012/11/9,-1100.46168,-1145.50066,-1022.71494,-1055.24034,-1188.83411
2012/11/12,10865.87689,10835.38729,10927.10527,10898.9244,10807.4345,,,,2012/11/12,-1134.12311,-1164.61271,-1072.89473,-1101.0756,-1192.5655
2012/11/13,10686.53556,10654.01754,10751.16328,10722.02012,10625.66678,,,,2012/11/13,-1313.46444,-1345.98246,-1248.83672,-1277.97988,-1374.33322
2012/11/14,10753.42261,10715.19252,10824.8812,10793.84365,10681.07511,,,,2012/11/14,-1246.57739,-1284.80748,-1175.1188,-1206.15635,-1318.92489
2012/11/15,10601.93843,10563.28841,10675.0381,10643.46713,10530.47427,,,,2012/11/15,-1398.06157,-1436.71159,-1324.9619,-1356.53287,-1469.52573
2012/11/16,10464.45242,10430.47915,10532.98439,10502.57007,10403.79604,,,,2012/11/16,-1535.54758,-1569.52085,-1467.01561,-1497.42993,-1596.20396
2012/11/19,10240.0007,10225.44995,10287.06805,10262.31806,10220.43551,,,,2012/11/19,-1759.9993,-1774.55005,-1712.93195,-1737.68194,-1779.56449
2012/11/20,10208.61829,10191.36045,10259.1239,10233.4308,10184.00639,,,,2012/11/20,-1791.38171,-1808.63955,-1740.8761,-1766.5692,-1815.99361
2012/11/21,10272.33459,10260.00452,10317.3477,10293.02983,10257.79214,,,,2012/11/21,-1727.66541,-1739.99548,-1682.6523,-1706.97017,-1742.20786
2012/11/22,10115.63953,10109.61329,10154.9255,10131.95815,10116.0978,,,,2012/11/22,-1884.36047,-1890.38671,-1845.0745,-1868.04185,-1883.9022
2012/11/23,10213.47387,10203.11062,10258.00767,10233.54285,10205.17123,,,,2012/11/23,-1786.52613,-1796.88938,-1741.99233,-1766.45715,-1794.82877
2012/11/26,10094.53321,10095.13681,10126.29075,10105.30764,10108.64273,,,,2012/11/26,-1905.46679,-1904.86319,-1873.70925,-1894.69236,-1891.35727
2012/11/27,9990.538036,9987.135486,10031.06275,10007.10508,10001.64067,,,,2012/11/27,-2009.461964,-2012.864514,-1968.93725,-1992.89492,-1998.35933
2012/11/28,9847.10225,9844.808182,9889.999947,9864.872186,9865.099001,,,,2012/11/28,-2152.89775,-2155.191818,-2110.000053,-2135.127814,-2134.900999
2012/11/29,9805.502127,9802.288035,9850.092687,9824.434895,9822.476363,,,,2012/11/29,-2194.497873,-2197.711965,-2149.907313,-2175.565105,-2177.523637
2012/11/30,9809.847588,9811.541444,9848.077014,9824.221073,9835.95294,,,,2012/11/30,-2190.152412,-2188.458556,-2151.922986,-2175.778927,-2164.04706
2012/12/3,9809.847588,9811.541444,9848.077014,9824.221073,9835.95294,,,,2012/12/3,-2190.152412,-2188.458556,-2151.922986,-2175.778927,-2164.04706
2012/12/4,9931.879601,9927.751765,9976.847503,9946.080438,9934.094854,,,,2012/12/4,-2068.120399,-2072.248235,-2023.152497,-2053.919562,-2065.905146
2012/12/5,10247.00379,10235.27635,10300.08505,10266.85455,10226.04374,,,,2012/12/5,-1752.99621,-1764.72365,-1699.91495,-1733.14545,-1773.95626
2012/12/6,10260.00627,10245.40689,10315.44724,10283.00819,10231.67874,,,,2012/12/6,-1739.99373,-1754.59311,-1684.55276,-1716.99181,-1768.32126
2012/12/7,10485.53383,10472.01312,10540.33714,10510.65048,10464.46481,,,,2012/12/7,-1514.46617,-1527.98688,-1459.66286,-1489.34952,-1535.53519
2012/12/10,10645.38226,10628.93604,10703.90854,10670.83565,10612.88198,,,,2012/12/10,-1354.61774,-1371.06396,-1296.09146,-1329.16435,-1387.11802
2012/12/11,10640.0366,10624.17145,10698.43537,10663.30259,10606.91232,,,,2012/12/11,-1359.9634,-1375.82855,-1301.56463,-1336.69741,-1393.08768
2012/12/12,10665.75771,10659.39885,10714.15029,10689.29597,10671.6217,,,,2012/12/12,-1334.24229,-1340.60115,-1285.84971,-1310.70403,-1328.3783
2012/12/13,10493.0499,10486.58056,10540.56534,10517.57446,10499.81772,,,,2012/12/13,-1506.9501,-1513.41944,-1459.43466,-1482.42554,-1500.18228
2012/12/14,11013.2097,10998.07846,11069.33106,11049.96932,11001.4642,,,,2012/12/14,-986.7903,-1001.92154,-930.66894,-950.03068,-998.5358
2012/12/17,11117.42362,11106.66984,11170.33841,11150.05806,11117.82785,,,,2012/12/17,-882.57638,-893.33016,-829.66159,-849.94194,-882.17215
2012/12/18,11176.76597,11168.4396,11227.28318,11209.79494,11187.56715,,,,2012/12/18,-823.23403,-831.5604,-772.71682,-790.20506,-812.43285
2012/12/19,11238.58863,11233.32746,11287.21011,11267.02084,11255.56696,,,,2012/12/19,-761.41137,-766.67254,-712.78989,-732.97916,-744.43304
2012/12/20,11186.83528,11179.95672,11236.78404,11215.93058,11198.15006,,,,2012/12/20,-813.16472,-820.04328,-763.21596,-784.06942,-801.84994
2012/12/21,11112.30832,11103.53504,11164.27254,11139.94495,11113.93867,,,,2012/12/21,-887.69168,-896.46496,-835.72746,-860.05505,-886.06133
2012/12/24,11137.2695,11116.15624,11200.60832,11172.57016,11099.22729,,,,2012/12/24,-862.7305,-883.84376,-799.39168,-827.42984,-900.77271
2012/12/25,11466.806,11440.83389,11535.14756,11508.93416,11418.32862,,,,2012/12/25,-533.194,-559.16611,-464.85244,-491.06584,-581.67138
2012/12/26,11542.27785,11515.35208,11613.00109,11579.9564,11483.85186,,,,2012/12/26,-457.72215,-484.64792,-386.99891,-420.0436,-516.14814
2012/12/27,11525.81671,11503.04354,11593.44055,11557.64468,11476.27752,,,,2012/12/27,-474.18329,-496.95646,-406.55945,-442.35532,-523.72248
2012/12/28,11709.73753,11683.82586,11781.33988,11742.22872,11648.34635,,,,2012/12/28,-290.26247,-316.17414,-218.66012,-257.77128,-351.65365
2012/12/31,12003.72032,11962.46582,12091.42371,12042.33279,11888.34228,,,,2012/12/31,3.72032,-37.53418,91.42371,42.33279,-111.65772
2013/1/4,12003.72032,11962.46582,12091.42371,12042.33279,11888.34228,,,,2013/1/4,3.72032,-37.53418,91.42371,42.33279,-111.65772
2013/1/7,12146.2958,12112.85547,12211.41386,12169.63865,12097.33718,,,,2013/1/7,146.2958,112.85547,211.41386,169.63865,97.33718
2013/1/8,12298.09243,12233.46469,12365.50692,12328.76176,12272.5069,,,,2013/1/8,298.09243,233.46469,365.50692,328.76176,272.5069
2013/1/9,12360.16171,12280.78289,12451.00934,12407.6198,12274.0791,,,,2013/1/9,360.16171,280.78289,451.00934,407.6198,274.0791
2013/1/10,12371.41083,12292.03293,12448.8189,12410.84611,12328.41598,,,,2013/1/10,371.41083,292.03293,448.8189,410.84611,328.41598
2013/1/11,12300.23463,12212.8003,12342.27033,12320.34899,12377.10629,,,,2013/1/11,300.23463,212.8003,342.27033,320.34899,377.10629
2013/1/14,12793.37936,12717.99758,12782.49552,12778.67688,13033.39576,,,,2013/1/14,793.37936,717.99758,782.49552,778.67688,1033.39576
2013/1/15,12826.56697,12750.08879,12809.79556,12808.51772,13086.78094,,,,2013/1/15,826.56697,750.08879,809.79556,808.51772,1086.78094
2013/1/16,12910.14408,12817.22408,12838.01885,12862.2714,13363.57032,,,,2013/1/16,910.14408,817.22408,838.01885,862.2714,1363.57032
2013/1/17,12628.28676,12543.25988,12627.7782,12621.99091,12842.3947,,,,2013/1/17,628.28676,543.25988,627.7782,621.99091,842.3947
2013/1/18,12720.12975,12647.88401,12716.10791,12709.01938,12934.5066,,,,2013/1/18,720.12975,647.88401,716.10791,709.01938,934.5066
2013/1/21,12684.76256,12639.24518,12656.86091,12654.15415,12950.1645,,,,2013/1/21,684.76256,639.24518,656.86091,654.15415,950.1645
2013/1/22,12599.94251,12574.78513,12586.15241,12573.82006,12800.32447,,,,2013/1/22,599.94251,574.78513,586.15241,573.82006,800.32447
2013/1/23,12783.66053,12757.8722,12746.57938,12743.46184,13061.03605,,,,2013/1/23,783.66053,757.8722,746.57938,743.46184,1061.03605
2013/1/24,12727.8672,12710.83196,12656.56277,12665.64291,13105.90458,,,,2013/1/24,727.8672,710.83196,656.56277,665.64291,1105.90458
2013/1/25,12522.15939,12519.76092,12461.61142,12463.78778,12849.97274,,,,2013/1/25,522.15939,519.76092,461.61142,463.78778,849.97274
2013/1/28,12760.06858,12801.24503,12648.78577,12662.34316,13211.92316,,,,2013/1/28,760.06858,801.24503,648.78577,662.34316,1211.92316
2013/1/29,12865.4729,12913.16179,12753.54417,12765.86889,13314.42388,,,,2013/1/29,865.4729,913.16179,753.54417,765.86889,1314.42388
2013/1/30,12959.20569,13001.67147,12840.94195,12856.70335,13434.27559,,,,2013/1/30,959.20569,1001.67147,840.94195,856.70335,1434.27559
2013/1/31,12851.5818,12908.16938,12745.32801,12753.60286,13273.93443,,,,2013/1/31,851.5818,908.16938,745.32801,753.60286,1273.93443
2013/2/1,12851.5818,12908.16938,12745.32801,12753.60286,13273.93443,,,,2013/2/1,851.5818,908.16938,745.32801,753.60286,1273.93443
2013/2/4,12899.75077,12946.63904,12794.1346,12801.46473,13315.48858,,,,2013/2/4,899.75077,946.63904,794.1346,801.46473,1315.48858
2013/2/5,12837.91846,12901.11115,12723.75501,12735.06556,13284.52461,,,,2013/2/5,837.91846,901.11115,723.75501,735.06556,1284.52461
2013/2/6,12902.61506,12964.69863,12791.51624,12801.60524,13341.14752,,,,2013/2/6,902.61506,964.69863,791.51624,801.60524,1341.14752
2013/2/7,12618.45364,12728.61916,12536.64305,12540.94261,13004.38327,,,,2013/2/7,618.45364,728.61916,536.64305,540.94261,1004.38327
2013/2/8,12509.52899,12631.94749,12431.30359,12435.47746,12891.89252,,,,2013/2/8,509.52899,631.94749,431.30359,435.47746,891.89252
2013/2/18,12473.06494,12599.74577,12408.5951,12408.64409,12821.43627,,,,2013/2/18,473.06494,599.74577,408.5951,408.64409,821.43627
2013/2/19,12370.58814,12486.33124,12295.50632,12298.55005,12739.80495,,,,2013/2/19,370.58814,486.33124,295.50632,298.55005,739.80495
2013/2/20,12288.53258,12423.6528,12219.95991,12222.3206,12650.70222,,,,2013/2/20,288.53258,423.6528,219.95991,222.3206,650.70222
2013/2/21,11841.45753,11996.58523,11774.40817,11778.60409,12206.78704,,,,2013/2/21,-158.54247,-3.41477,-225.59183,-221.39591,206.78704
2013/2/22,11780.75084,11963.5131,11724.60632,11727.16788,12132.27573,,,,2013/2/22,-219.24916,-36.4869,-275.39368,-272.83212,132.27573
2013/2/25,11854.10299,12027.08568,11798.5286,11800.10347,12199.36629,,,,2013/2/25,-145.89701,27.08568,-201.4714,-199.89653,199.36629
2013/2/26,11829.5203,12000.58307,11784.17637,11782.34985,12146.70819,,,,2013/2/26,-170.4797,0.58307,-215.82363,-217.65015,146.70819
2013/2/27,11989.19512,12160.4509,11952.02672,11947.17451,12286.47552,,,,2013/2/27,-10.80488,160.4509,-47.97328,-52.82549,286.47552
2013/2/28,12383.74284,12530.99365,12334.15255,12330.88344,12703.7381,,,,2013/2/28,383.74284,530.99365,334.15255,330.88344,703.7381
2013/3/1,12383.74284,12530.99365,12334.15255,12330.88344,12703.7381,,,,2013/3/1,383.74284,530.99365,334.15255,330.88344,703.7381
2013/3/4,12123.68639,12220.56756,12064.73937,12055.39883,12415.55773,,,,2013/3/4,123.68639,220.56756,64.73937,55.39883,415.55773
2013/3/5,12486.06435,12625.88987,12444.5515,12434.61025,12740.67782,,,,2013/3/5,486.06435,625.88987,444.5515,434.61025,740.67782
2013/3/6,12647.41496,12785.16181,12612.68656,12597.76569,12853.10106,,,,2013/3/6,647.41496,785.16181,612.68656,597.76569,853.10106
2013/3/7,12502.669,12620.24121,12484.11621,12456.38748,12574.95344,,,,2013/3/7,502.669,620.24121,484.11621,456.38748,574.95344
2013/3/8,12390.58012,12520.575,12375.70469,12349.68402,12464.94193,,,,2013/3/8,390.58012,520.575,375.70469,349.68402,464.94193
2013/3/11,12316.95562,12433.09625,12292.46008,12268.52693,12427.1153,,,,2013/3/11,316.95562,433.09625,292.46008,268.52693,427.1153
2013/3/12,12050.82602,12162.04001,12034.87082,12006.59909,12104.7862,,,,2013/3/12,50.82602,162.04001,34.87082,6.59909,104.7862
2013/3/13,11978.40889,12091.43375,11971.38168,11939.1961,11982.02142,,,,2013/3/13,-21.59111,91.43375,-28.61832,-60.8039,-17.97858
2013/3/14,11932.28458,12055.82829,11924.78569,11895.69271,11958.7902,,,,2013/3/14,-67.71542,55.82829,-75.21431,-104.30729,-41.2098
2013/3/15,11956.73944,12089.10839,11943.99711,11919.73965,12031.08354,,,,2013/3/15,-43.26056,89.10839,-56.00289,-80.26035,31.08354
2013/3/18,11756.85633,11892.99565,11747.11265,11723.25639,11823.59558,,,,2013/3/18,-243.14367,-107.00435,-252.88735,-276.74361,-176.40442
2013/3/19,11777.90079,11929.6469,11765.45496,11746.77502,11889.13932,,,,2013/3/19,-222.09921,-70.3531,-234.54504,-253.22498,-110.86068
2013/3/20,12167.49623,12345.64941,12159.48731,12142.89022,12291.20442,,,,2013/3/20,167.49623,345.64941,159.48731,142.89022,291.20442
2013/3/21,12202.15128,12374.25478,12185.94138,12172.02666,12364.81735,,,,2013/3/21,202.15128,374.25478,185.94138,172.02666,364.81735
2013/3/22,12234.98814,12405.9656,12216.26351,12203.2329,12410.46678,,,,2013/3/22,234.98814,405.9656,216.26351,203.2329,410.46678
2013/3/25,12226.17347,12397.15597,12210.66351,12195.97201,12382.00037,,,,2013/3/25,226.17347,397.15597,210.66351,195.97201,382.00037
2013/3/26,12128.15942,12272.59698,12116.33914,12093.65679,12215.16221,,,,2013/3/26,128.15942,272.59698,116.33914,93.65679,215.16221
2013/3/27,12073.4731,12230.49652,12050.96664,12037.36323,12250.32844,,,,2013/3/27,73.4731,230.49652,50.96664,37.36323,250.32844
2013/3/28,11681.12019,11791.49937,11657.0626,11634.86216,11791.11842,,,,2013/3/28,-318.87981,-208.50063,-342.9374,-365.13784,-208.88158
2013/3/29,11648.12507,11768.08765,11628.25601,11606.36974,11750.29276,,,,2013/3/29,-351.87493,-231.91235,-371.74399,-393.63026,-249.70724
2013/4/1,11648.12507,11768.08765,11628.25601,11606.36974,11750.29276,,,,2013/4/1,-351.87493,-231.91235,-371.74399,-393.63026,-249.70724
2013/4/2,11560.10475,11667.24646,11543.28067,11513.78254,11674.72066,,,,2013/4/2,-439.89525,-332.75354,-456.71933,-486.21746,-325.27934
2013/4/3,11627.26164,11730.56576,11623.25097,11587.5525,11718.36939,,,,2013/4/3,-372.73836,-269.43424,-376.74903,-412.4475,-281.63061
2013/4/8,11630.59212,11751.22871,11621.32746,11597.18988,11705.10888,,,,2013/4/8,-369.40788,-248.77129,-378.67254,-402.81012,-294.89112
2013/4/9,11652.4277,11768.88342,11645.59159,11618.16928,11728.58891,,,,2013/4/9,-347.5723,-231.11658,-354.40841,-381.83072,-271.41109
2013/4/10,11684.46248,11819.85022,11661.00016,11648.83717,11769.93883,,,,2013/4/10,-315.53752,-180.14978,-338.99984,-351.16283,-230.06117
2013/4/11,11629.18626,11750.60122,11607.28639,11586.94939,11733.45423,,,,2013/4/11,-370.81374,-249.39878,-392.71361,-413.05061,-266.54577
2013/4/12,11587.84324,11711.13511,11550.22136,11535.48047,11726.70193,,,,2013/4/12,-412.15676,-288.86489,-449.77864,-464.51953,-273.29807
2013/4/15,11448.98754,11552.30001,11411.5903,11386.19322,11618.33837,,,,2013/4/15,-551.01246,-447.69999,-588.4097,-613.80678,-381.66163
2013/4/16,11428.30838,11537.0598,11395.40944,11372.20218,11576.83572,,,,2013/4/16,-571.69162,-462.9402,-604.59056,-627.79782,-423.16428
2013/4/17,11404.829,11539.92606,11351.53958,11349.41426,11558.04852,,,,2013/4/17,-595.171,-460.07394,-648.46042,-650.58574,-441.95148
2013/4/18,11431.89709,11558.45583,11384.83088,11375.81136,11584.97541,,,,2013/4/18,-568.10291,-441.54417,-615.16912,-624.18864,-415.02459
2013/4/19,11804.30685,11908.83357,11767.81253,11739.91057,11977.23458,,,,2013/4/19,-195.69315,-91.16643,-232.18747,-260.08943,-22.76542
2013/4/22,11815.91817,11913.06364,11793.74399,11757.62444,11966.44891,,,,2013/4/22,-184.08183,-86.93636,-206.25601,-242.37556,-33.55109
2013/4/23,11495.30795,11600.18343,11461.26759,11435.51712,11654.75018,,,,2013/4/23,-504.69205,-399.81657,-538.73241,-564.48288,-345.24982
2013/4/24,11659.1668,11754.85645,11632.21779,11597.81519,11820.46735,,,,2013/4/24,-340.8332,-245.14355,-367.78221,-402.18481,-179.53265
2013/4/25,11524.75099,11620.39996,11494.98935,11462.43216,11690.0679,,,,2013/4/25,-475.24901,-379.60004,-505.01065,-537.56784,-309.9321
2013/4/26,11367.19587,11443.90381,11337.85041,11295.35477,11560.34549,,,,2013/4/26,-632.80413,-556.09619,-662.14959,-704.64523,-439.65451
2013/5/2,11367.19587,11443.90381,11337.85041,11295.35477,11560.34549,,,,2013/5/2,-632.80413,-556.09619,-662.14959,-704.64523,-439.65451
2013/5/3,11553.46206,11633.44075,11522.44809,11476.95621,11765.73322,,,,2013/5/3,-446.53794,-366.55925,-477.55191,-523.04379,-234.26678
2013/5/6,11792.75051,11865.79796,11753.18543,11719.15242,11976.46138,,,,2013/5/6,-207.24949,-134.20204,-246.81457,-280.84758,-23.53862
2013/5/7,11907.51155,11971.67608,11863.13864,11841.7463,12044.25801,,,,2013/5/7,-92.48845,-28.32392,-136.86136,-158.2537,44.25801
2013/5/8,11966.23191,12029.5169,11914.19121,11895.68924,12116.23123,,,,2013/5/8,-33.76809,29.5169,-85.80879,-104.31076,116.23123
2013/5/9,12056.93817,12110.79337,11987.94009,11985.09422,12190.15964,,,,2013/5/9,56.93817,110.79337,-12.05991,-14.90578,190.15964
2013/5/10,12077.89703,12135.64142,12011.23214,12003.10868,12228.73557,,,,2013/5/10,77.89703,135.64142,11.23214,3.10868,228.73557
2013/5/13,12234.51373,12284.03399,12117.68123,12130.61324,12463.87318,,,,2013/5/13,234.51373,284.03399,117.68123,130.61324,463.87318
2013/5/14,12002.37826,12057.89328,11898.35985,11900.19118,12242.6075,,,,2013/5/14,2.37826,57.89328,-101.64015,-99.80882,242.6075
2013/5/15,12144.0198,12195.03613,12023.73274,12035.08588,12395.1496,,,,2013/5/15,144.0198,195.03613,23.73274,35.08588,395.1496
2013/5/16,12289.60612,12346.46741,12170.9205,12175.20757,12568.63429,,,,2013/5/16,289.60612,346.46741,170.9205,175.20757,568.63429
2013/5/17,12431.97699,12485.62251,12306.35888,12316.68822,12704.74933,,,,2013/5/17,431.97699,485.62251,306.35888,316.68822,704.74933
2013/5/20,12587.52539,12643.45359,12456.02412,12465.31413,12885.57004,,,,2013/5/20,587.52539,643.45359,456.02412,465.31413,885.57004
