distribution=std,"quantiles=[.005, .1, .25, .5, .75, .975]",,"w=[1/3,1/3,1/3]","money=[4000.00,4000.00,4000.00]",,,,ºı»•≥ı÷µ12000,,,,
datetime,freq=1 back=6,freq=2 back=3,freq=3 back=2,freq=6 back=1,,,,datetime,freq=1 back=6,freq=2 back=3,freq=3 back=2,freq=6 back=1
2015/5/13,20682.53047,25781.56247,25665.57207,26870.90702,,,,2015/5/13,8682.53047,13781.56247,13665.57207,14870.90702
2015/5/14,20574.26311,25639.25578,25551.00261,26708.63644,,,,2015/5/14,8574.26311,13639.25578,13551.00261,14708.63644
2015/5/15,20516.9302,25615.00447,25324.97494,26826.38953,,,,2015/5/15,8516.9302,13615.00447,13324.97494,14826.38953
2015/5/18,20483.39493,25653.31073,25144.46735,26870.70369,,,,2015/5/18,8483.39493,13653.31073,13144.46735,14870.70369
2015/5/19,20967.37737,26215.93667,25833.66304,27420.09365,,,,2015/5/19,8967.37737,14215.93667,13833.66304,15420.09365
2015/5/20,21332.25259,26713.88009,26172.04161,28017.71606,,,,2015/5/20,9332.25259,14713.88009,14172.04161,16017.71606
2015/5/21,21786.73117,27374.03121,26587.18625,28684.93088,,,,2015/5/21,9786.73117,15374.03121,14587.18625,16684.93088
2015/5/22,22319.20851,28018.74827,27298.72052,29321.68232,,,,2015/5/22,10319.20851,16018.74827,15298.72052,17321.68232
2015/5/25,23393.14342,29448.28771,28384.87718,30987.83241,,,,2015/5/25,11393.14342,17448.28771,16384.87718,18987.83241
2015/5/26,24288.02197,30697.33314,29129.94663,32554.45907,,,,2015/5/26,12288.02197,18697.33314,17129.94663,20554.45907
2015/5/27,24243.1321,30702.24161,28964.6116,32570.79958,,,,2015/5/27,12243.1321,18702.24161,16964.6116,20570.79958
2015/5/28,22742.47116,28806.7367,27241.52478,30409.19239,,,,2015/5/28,10742.47116,16806.7367,15241.52478,18409.19239
2015/5/29,22893.22896,29006.75382,27348.50367,30732.06508,,,,2015/5/29,10893.22896,17006.75382,15348.50367,18732.06508
2015/6/1,22893.22896,30248.51198,28565.08151,32068.86967,,,,2015/6/1,10893.22896,18248.51198,16565.08151,20068.86967
2015/6/2,23133.18748,30707.01082,28847.13914,32566.93284,,,,2015/6/2,11133.18748,18707.01082,16847.13914,20566.93284
2015/6/3,22910.63146,30192.63037,28593.92159,31911.54349,,,,2015/6/3,10910.63146,18192.63037,16593.92159,19911.54349
2015/6/4,23234.81873,30103.20307,29064.29052,31857.08326,,,,2015/6/4,11234.81873,18103.20307,17064.29052,19857.08326
2015/6/5,23362.53194,30514.09198,29194.59593,32336.67277,,,,2015/6/5,11362.53194,18514.09198,17194.59593,20336.67277
2015/6/8,23963.42489,30682.27338,30019.06546,32388.15851,,,,2015/6/8,11963.42489,18682.27338,18019.06546,20388.15851
2015/6/9,23996.54147,30917.93937,30037.47237,32676.74129,,,,2015/6/9,11996.54147,18917.93937,18037.47237,20676.74129
2015/6/10,23920.37505,30977.1637,29918.94756,32614.04986,,,,2015/6/10,11920.37505,18977.1637,17918.94756,20614.04986
2015/6/11,23999.48055,31331.62388,29985.27305,32949.39523,,,,2015/6/11,11999.48055,19331.62388,17985.27305,20949.39523
2015/6/12,24337.82999,31904.72761,30390.44822,33512.49056,,,,2015/6/12,12337.82999,19904.72761,18390.44822,21512.49056
2015/6/15,23839.05627,31433.18273,29744.41813,33003.84813,,,,2015/6/15,11839.05627,19433.18273,17744.41813,21003.84813
2015/6/16,23143.27588,30230.29112,28910.05009,31669.01003,,,,2015/6/16,11143.27588,18230.29112,16910.05009,19669.01003
2015/6/17,23308.69076,30446.83402,29116.23987,31882.11868,,,,2015/6/17,11308.69076,18446.83402,17116.23987,19882.11868
2015/6/18,22398.1153,29343.71705,27969.10166,30767.80556,,,,2015/6/18,10398.1153,17343.71705,15969.10166,18767.80556
2015/6/19,21312.91698,27883.32194,26622.38972,29363.95979,,,,2015/6/19,9312.91698,15883.32194,14622.38972,17363.95979
2015/6/23,22110.83777,29046.35216,27605.64111,30641.46541,,,,2015/6/23,10110.83777,17046.35216,15605.64111,18641.46541
2015/6/24,22621.97068,29803.99663,28232.189,31411.35132,,,,2015/6/24,10621.97068,17803.99663,16232.189,19411.35132
2015/6/25,21983.40935,28894.61275,27445.22265,30504.25319,,,,2015/6/25,9983.40935,16894.61275,15445.22265,18504.25319
2015/6/26,20481.00439,26664.09416,25598.73495,28048.34976,,,,2015/6/26,8481.00439,14664.09416,13598.73495,16048.34976
2015/6/29,19998.52764,25562.75765,25048.71309,26665.41857,,,,2015/6/29,7998.52764,13562.75765,13048.71309,14665.41857
2015/6/30,21179.85924,26959.33524,26543.04615,28138.19029,,,,2015/6/30,9179.85924,14959.33524,14543.04615,16138.19029
2015/7/1,21179.85924,26959.33524,26543.04615,28138.19029,,,,2015/7/1,9179.85924,14959.33524,14543.04615,16138.19029
2015/7/2,20111.36596,25961.67888,24798.71277,27527.95923,,,,2015/7/2,8111.36596,13961.67888,12798.71277,15527.95923
2015/7/3,18823.94108,24274.22531,22994.91942,25939.12227,,,,2015/7/3,6823.94108,12274.22531,10994.91942,13939.12227
2015/7/6,18840.26847,24773.33759,22540.60966,26972.41147,,,,2015/7/6,6840.26847,12773.33759,10540.60966,14972.41147
2015/7/7,18162.27416,24560.31231,21300.67226,27206.48806,,,,2015/7/7,6162.27416,12560.31231,9300.67226,15206.48806
2015/7/8,17047.39033,22864.69454,19871.60572,25428.7367,,,,2015/7/8,5047.39033,10864.69454,7871.60572,13428.7367
2015/7/9,18208.4181,24290.8179,21319.30631,26917.00784,,,,2015/7/9,6208.4181,12290.8179,9319.30631,14917.00784
2015/7/10,19199.53761,25227.17764,22689.90187,27728.75484,,,,2015/7/10,7199.53761,13227.17764,10689.90187,15728.75484
2015/7/13,19733.55946,25558.44564,23753.48902,27655.65889,,,,2015/7/13,7733.55946,13558.44564,11753.48902,15655.65889
2015/7/14,19649.40807,25563.18831,24015.0978,27330.63295,,,,2015/7/14,7649.40807,13563.18831,12015.0978,15330.63295
2015/7/15,19103.06632,25160.49592,23061.70422,27203.331,,,,2015/7/15,7103.06632,13160.49592,11061.70422,15203.331
2015/7/16,19456.6149,25483.16757,23812.62487,27233.00248,,,,2015/7/16,7456.6149,13483.16757,11812.62487,15233.00248
2015/7/17,20301.37672,26441.86758,25220.88991,27888.71962,,,,2015/7/17,8301.37672,14441.86758,13220.88991,15888.71962
2015/7/20,20532.84264,26775.93617,25852.49534,27921.50472,,,,2015/7/20,8532.84264,14775.93617,13852.49534,15921.50472
2015/7/21,20439.5654,26495.0581,25689.15152,27649.77397,,,,2015/7/21,8439.5654,14495.0581,13689.15152,15649.77397
2015/7/22,20811.51845,26945.27728,26503.86501,27788.55243,,,,2015/7/22,8811.51845,14945.27728,14503.86501,15788.55243
2015/7/23,21208.9905,27430.59085,27082.89664,28216.13473,,,,2015/7/23,9208.9905,15430.59085,15082.89664,16216.13473
2015/7/24,21137.13319,27335.33889,27138.35792,27979.29827,,,,2015/7/24,9137.13319,15335.33889,15138.35792,15979.29827
2015/7/27,19418.77098,25093.49692,24877.53862,25732.90863,,,,2015/7/27,7418.77098,13093.49692,12877.53862,13732.90863
2015/7/28,19415.13548,25186.02995,24764.05466,25945.30984,,,,2015/7/28,7415.13548,13186.02995,12764.05466,13945.30984
2015/7/29,20268.46816,26184.70303,26254.79682,26579.25031,,,,2015/7/29,8268.46816,14184.70303,14254.79682,14579.25031
2015/7/30,20156.92868,26127.25759,26375.26363,26286.05879,,,,2015/7/30,8156.92868,14127.25759,14375.26363,14286.05879
2015/7/31,19743.47312,25427.27152,25326.40972,26030.89221,,,,2015/7/31,7743.47312,13427.27152,13326.40972,14030.89221
2015/8/3,19743.47312,24865.66791,24177.82235,26008.74301,,,,2015/8/3,7743.47312,12865.66791,12177.82235,14008.74301
2015/8/4,20266.91741,25871.11921,25617.87224,26666.54391,,,,2015/8/4,8266.91741,13871.11921,13617.87224,14666.54391
2015/8/5,20027.6787,25672.8209,25537.03451,26324.52034,,,,2015/8/5,8027.6787,13672.8209,13537.03451,14324.52034
2015/8/6,19941.93811,25498.79007,25256.99054,26202.24607,,,,2015/8/6,7941.93811,13498.79007,13256.99054,14202.24607
2015/8/7,20229.34685,25997.93873,25935.74382,26575.2132,,,,2015/8/7,8229.34685,13997.93873,13935.74382,14575.2132
2015/8/10,20966.77945,27196.56632,27440.05409,27507.19868,,,,2015/8/10,8966.77945,15196.56632,15440.05409,15507.19868
2015/8/11,20793.03933,27085.1198,27491.46058,27279.60942,,,,2015/8/11,8793.03933,15085.1198,15491.46058,15279.60942
2015/8/12,20583.44881,26906.66668,27425.09528,26990.86087,,,,2015/8/12,8583.44881,14906.66668,15425.09528,14990.86087
2015/8/13,20687.98983,27120.21058,27755.10628,27129.91677,,,,2015/8/13,8687.98983,15120.21058,15755.10628,15129.91677
2015/8/14,20619.44823,27014.96932,27658.33736,27062.33038,,,,2015/8/14,8619.44823,15014.96932,15658.33736,15062.33038
2015/8/17,20508.96242,26970.24132,27807.52261,26953.40236,,,,2015/8/17,8508.96242,14970.24132,15807.52261,14953.40236
2015/8/18,19574.58602,25509.44553,25964.692,25719.2382,,,,2015/8/18,7574.58602,13509.44553,13964.692,13719.2382
2015/8/19,19744.76884,25779.97475,26342.09967,25965.00969,,,,2015/8/19,7744.76884,13779.97475,14342.09967,13965.00969
2015/8/20,19110.92413,24707.10183,24967.62593,25179.33621,,,,2015/8/20,7110.92413,12707.10183,12967.62593,13179.33621
2015/8/21,18615.55552,24037.13145,24181.30411,24481.11322,,,,2015/8/21,6615.55552,12037.13145,12181.30411,12481.11322
2015/8/24,16968.48299,21916.16607,22110.76426,22352.35401,,,,2015/8/24,4968.48299,9916.16607,10110.76426,10352.35401
2015/8/25,15876.61412,20410.60115,20563.73794,20987.9253,,,,2015/8/25,3876.61412,8410.60115,8563.73794,8987.9253
2015/8/26,16146.02859,20282.42031,19795.23173,21372.46666,,,,2015/8/26,4146.02859,8282.42031,7795.23173,9372.46666
2015/8/27,17271.49967,21640.49724,20955.89725,22805.7546,,,,2015/8/27,5271.49967,9640.49724,8955.89725,10805.7546
2015/8/28,17687.76078,22441.17192,22096.81137,23324.12449,,,,2015/8/28,5687.76078,10441.17192,10096.81137,11324.12449
2015/8/31,18130.85543,22941.66195,22351.3872,23807.5394,,,,2015/8/31,6130.85543,10941.66195,10351.3872,11807.5394
2015/9/1,18130.85543,22941.66195,21463.53725,23826.51699,,,,2015/9/1,6130.85543,10941.66195,9463.53725,11826.51699
2015/9/2,17913.68155,22821.28155,20857.47317,23891.56679,,,,2015/9/2,5913.68155,10821.28155,8857.47317,11891.56679
2015/9/7,17315.00806,21848.16007,20025.66094,22603.02524,,,,2015/9/7,5315.00806,9848.16007,8025.66094,10603.02524
2015/9/8,17625.65231,22241.78499,20393.4607,23012.54208,,,,2015/9/8,5625.65231,10241.78499,8393.4607,11012.54208
2015/9/9,17948.22289,22581.56275,20787.07409,23278.32578,,,,2015/9/9,5948.22289,10581.56275,8787.07409,11278.32578
2015/9/10,17875.64834,22566.82427,20817.17654,23363.86084,,,,2015/9/10,5875.64834,10566.82427,8817.17654,11363.86084
2015/9/11,17780.73663,22444.58817,20645.32926,23232.95677,,,,2015/9/11,5780.73663,10444.58817,8645.32926,11232.95677
2015/9/14,17380.72094,22197.32871,20023.68649,23303.79117,,,,2015/9/14,5380.72094,10197.32871,8023.68649,11303.79117
2015/9/15,16775.69043,21541.89458,18967.07703,22756.76646,,,,2015/9/15,4775.69043,9541.89458,6967.07703,10756.76646
2015/9/16,17538.06161,22297.70598,20004.76819,23277.75846,,,,2015/9/16,5538.06161,10297.70598,8004.76819,11277.75846
2015/9/17,17093.01605,21780.31787,19500.48927,22799.30365,,,,2015/9/17,5093.01605,9780.31787,7500.48927,10799.30365
2015/9/18,17155.08674,21814.67099,19540.37819,22777.85659,,,,2015/9/18,5155.08674,9814.67099,7540.37819,10777.85659
2015/9/21,17564.10161,22205.02183,20248.50008,23025.40164,,,,2015/9/21,5564.10161,10205.02183,8248.50008,11025.40164
2015/9/22,17666.32386,22353.02802,20352.41739,23202.59952,,,,2015/9/22,5666.32386,10353.02802,8352.41739,11202.59952
2015/9/23,17425.0508,22029.45234,20109.43426,22844.06522,,,,2015/9/23,5425.0508,10029.45234,8109.43426,10844.06522
2015/9/24,17564.65774,22166.40886,20344.04275,22937.02804,,,,2015/9/24,5564.65774,10166.40886,8344.04275,10937.02804
2015/9/25,17283.59588,21958.87017,19906.01127,22908.48172,,,,2015/9/25,5283.59588,9958.87017,7906.01127,10908.48172
2015/9/28,17347.69638,21968.9462,19968.8172,22827.9541,,,,2015/9/28,5347.69638,9968.9462,7968.8172,10827.9541
2015/9/29,17101.8163,21653.68097,19508.52075,22491.76855,,,,2015/9/29,5101.8163,9653.68097,7508.52075,10491.76855
2015/9/30,17299.47102,21919.16561,19998.83385,22792.39563,,,,2015/9/30,5299.47102,9919.16561,7998.83385,10792.39563
2015/10/8,17299.47102,22430.57574,19998.83385,23166.97486,,,,2015/10/8,5299.47102,10430.57574,7998.83385,11166.97486
2015/10/9,17459.65251,22573.14606,20148.41194,23346.17903,,,,2015/10/9,5459.65251,10573.14606,8148.41194,11346.17903
2015/10/12,17890.68504,23133.10171,20561.41286,23877.26452,,,,2015/10/12,5890.68504,11133.10171,8561.41286,11877.26452
2015/10/13,17878.95618,23173.23958,20482.69215,23839.64897,,,,2015/10/13,5878.95618,11173.23958,8482.69215,11839.64897
2015/10/14,17723.02037,22939.47017,20315.31978,23630.11071,,,,2015/10/14,5723.02037,10939.47017,8315.31978,11630.11071
2015/10/15,18082.05026,23397.06465,20624.53132,24051.38703,,,,2015/10/15,6082.05026,11397.06465,8624.53132,12051.38703
2015/10/16,18273.8781,23645.41619,20778.75949,24271.4426,,,,2015/10/16,6273.8781,11645.41619,8778.75949,12271.4426
2015/10/19,18143.97342,23569.79368,20700.46678,24159.30337,,,,2015/10/19,6143.97342,11569.79368,8700.46678,12159.30337
2015/10/20,18283.70675,23719.5428,20767.09644,24287.09989,,,,2015/10/20,6283.70675,11719.5428,8767.09644,12287.09989
2015/10/21,18105.38937,23153.5988,20917.88518,24160.58092,,,,2015/10/21,6105.38937,11153.5988,8917.88518,12160.58092
2015/10/22,18213.71004,23464.35782,20828.41847,24230.51215,,,,2015/10/22,6213.71004,11464.35782,8828.41847,12230.51215
2015/10/23,18342.06135,23794.97742,20927.11578,24415.55167,,,,2015/10/23,6342.06135,11794.97742,8927.11578,12415.55167
2015/10/26,18469.33117,23975.75161,21024.75463,24562.91693,,,,2015/10/26,6469.33117,11975.75161,9024.75463,12562.91693
2015/10/27,18757.45043,24221.36598,21088.88206,24771.10735,,,,2015/10/27,6757.45043,12221.36598,9088.88206,12771.10735
2015/10/28,18388.96839,23735.32963,20841.95149,24373.04343,,,,2015/10/28,6388.96839,11735.32963,8841.95149,12373.04343
2015/10/29,18464.79239,23903.81262,20874.71779,24461.8935,,,,2015/10/29,6464.79239,11903.81262,8874.71779,12461.8935
2015/10/30,18453.12464,23963.24005,20912.56475,24492.44649,,,,2015/10/30,6453.12464,11963.24005,8912.56475,12492.44649
2015/11/2,18453.12464,23963.24005,20630.42346,24087.28774,,,,2015/11/2,6453.12464,11963.24005,8630.42346,12087.28774
2015/11/3,18354.66874,23849.74194,20526.69495,23966.16054,,,,2015/11/3,6354.66874,11849.74194,8526.69495,11966.16054
2015/11/4,19070.22887,24783.83686,21201.79501,24799.67895,,,,2015/11/4,7070.22887,12783.83686,9201.79501,12799.67895
2015/11/5,19232.65927,25092.7139,21619.03732,25218.1151,,,,2015/11/5,7232.65927,13092.7139,9619.03732,13218.1151
2015/11/6,19515.87669,25496.24242,21828.02742,25506.09876,,,,2015/11/6,7515.87669,13496.24242,9828.02742,13506.09876
2015/11/9,19788.79835,25953.41348,22459.3726,26142.96567,,,,2015/11/9,7788.79835,13953.41348,10459.3726,14142.96567
2015/11/10,19745.64772,25836.23262,22295.67689,25983.45258,,,,2015/11/10,7745.64772,13836.23262,10295.67689,13983.45258
2015/11/11,19773.97887,25769.65245,22086.19319,25808.70429,,,,2015/11/11,7773.97887,13769.65245,10086.19319,13808.70429
2015/11/12,19732.69114,25706.76833,21892.62191,25633.81704,,,,2015/11/12,7732.69114,13706.76833,9892.62191,13633.81704
2015/11/13,19264.79997,25112.965,21613.53943,25223.11114,,,,2015/11/13,7264.79997,13112.965,9613.53943,13223.11114
2015/11/16,19430.33007,25320.9465,21704.4768,25361.76061,,,,2015/11/16,7430.33007,13320.9465,9704.4768,13361.76061
2015/11/17,19559.68532,25561.24318,21804.6949,25505.911,,,,2015/11/17,7559.68532,13561.24318,9804.6949,13505.911
2015/11/18,19336.28431,25206.76265,21771.78484,25380.09194,,,,2015/11/18,7336.28431,13206.76265,9771.78484,13380.09194
2015/11/19,19637.99545,25646.79823,22051.52051,25734.77311,,,,2015/11/19,7637.99545,13646.79823,10051.52051,13734.77311
2015/11/20,19769.91889,25871.3366,22138.20004,25865.98307,,,,2015/11/20,7769.91889,13871.3366,10138.20004,13865.98307
2015/11/23,19689.33313,25725.23418,22075.31147,25776.37398,,,,2015/11/23,7689.33313,13725.23418,10075.31147,13776.37398
2015/11/24,19639.38208,25595.06222,21933.8431,25631.52464,,,,2015/11/24,7639.38208,13595.06222,9933.8431,13631.52464
2015/11/25,19860.50124,25861.66535,22085.57782,25839.51938,,,,2015/11/25,7860.50124,13861.66535,10085.57782,13839.51938
2015/11/26,19798.61479,25803.97079,21986.07458,25737.69824,,,,2015/11/26,7798.61479,13803.97079,9986.07458,13737.69824
2015/11/27,18821.32371,24450.28385,21092.26309,24610.00502,,,,2015/11/27,6821.32371,12450.28385,9092.26309,12610.00502
2015/11/30,18827.52305,24391.45434,21315.95888,24783.42732,,,,2015/11/30,6827.52305,12391.45434,9315.95888,12783.42732
2015/12/1,18827.52305,24324.32338,21217.79159,24700.40317,,,,2015/12/1,6827.52305,12324.32338,9217.79159,12700.40317
2015/12/2,19471.45971,24929.367,22194.84576,25663.39,,,,2015/12/2,7471.45971,12929.367,10194.84576,13663.39
2015/12/3,19646.83395,25195.82333,22345.53174,25865.7016,,,,2015/12/3,7646.83395,13195.82333,10345.53174,13865.7016
2015/12/4,19216.12659,24712.4138,21787.06871,25282.40429,,,,2015/12/4,7216.12659,12712.4138,9787.06871,13282.40429
2015/12/7,19277.87983,24790.99526,21860.44116,25370.22608,,,,2015/12/7,7277.87983,12790.99526,9860.44116,13370.22608
2015/12/8,18964.44027,24278.10628,21628.84138,25020.41824,,,,2015/12/8,6964.44027,12278.10628,9628.84138,13020.41824
2015/12/9,19033.99674,24402.4524,21665.96134,25085.97257,,,,2015/12/9,7033.99674,12402.4524,9665.96134,13085.97257
2015/12/10,18841.65201,24098.99042,21517.85053,24881.85403,,,,2015/12/10,6841.65201,12098.99042,9517.85053,12881.85403
2015/12/11,18729.10524,23988.2632,21350.46599,24710.75916,,,,2015/12/11,6729.10524,11988.2632,9350.46599,12710.75916
2015/12/14,19093.55006,24495.88917,21716.01222,25158.57015,,,,2015/12/14,7093.55006,12495.88917,9716.01222,13158.57015
2015/12/15,18992.208,24436.86144,21528.50852,25004.218,,,,2015/12/15,6992.208,12436.86144,9528.50852,13004.218
2015/12/16,18932.62217,24358.39537,21464.73914,24931.20331,,,,2015/12/16,6932.62217,12358.39537,9464.73914,12931.20331
2015/12/17,19189.92313,24725.36629,21719.31579,25258.05077,,,,2015/12/17,7189.92313,12725.36629,9719.31579,13258.05077
2015/12/18,19390.05841,24929.2145,22014.86794,25572.81302,,,,2015/12/18,7390.05841,12929.2145,10014.86794,13572.81302
2015/12/21,20019.69661,25696.51549,22796.20238,26474.93543,,,,2015/12/21,8019.69661,13696.51549,10796.20238,14474.93543
2015/12/22,19961.93634,25682.69476,22666.2411,26373.7782,,,,2015/12/22,7961.93634,13682.69476,10666.2411,14373.7782
2015/12/23,19838.47436,25448.52282,22608.74186,26247.96938,,,,2015/12/23,7838.47436,13448.52282,10608.74186,14247.96938
2015/12/24,19722.95618,25225.99799,22560.56481,26136.66477,,,,2015/12/24,7722.95618,13225.99799,10560.56481,14136.66477
2015/12/25,19807.82108,25344.87277,22641.01594,26230.67664,,,,2015/12/25,7807.82108,13344.87277,10641.01594,14230.67664
2015/12/28,19262.73481,24666.34764,21998.44767,25502.66363,,,,2015/12/28,7262.73481,12666.34764,9998.44767,13502.66363
2015/12/29,19438.73967,24884.2215,22210.7345,25747.09294,,,,2015/12/29,7438.73967,12884.2215,10210.7345,13747.09294
2015/12/30,19569.79289,25094.0873,22306.93492,25881.33087,,,,2015/12/30,7569.79289,13094.0873,10306.93492,13881.33087
2015/12/31,19453.06718,24911.88262,22212.11522,25749.44235,,,,2015/12/31,7453.06718,12911.88262,10212.11522,13749.44235
2016/1/4,19453.06718,24911.88262,22212.11522,25749.44235,,,,2016/1/4,7453.06718,12911.88262,10212.11522,13749.44235
2016/1/5,19692.51103,25165.85224,22612.27608,26171.13197,,,,2016/1/5,7692.51103,13165.85224,10612.27608,14171.13197
2016/1/6,19979.25376,25506.57075,22983.10944,26575.44709,,,,2016/1/6,7979.25376,13506.57075,10983.10944,14575.44709
2016/1/7,18604.65825,23869.39146,21207.56283,24635.15719,,,,2016/1/7,6604.65825,11869.39146,9207.56283,12635.15719
2016/1/8,18792.97505,24131.88533,21370.49951,24840.97482,,,,2016/1/8,6792.97505,12131.88533,9370.49951,12840.97482
2016/1/11,17736.36817,22876.20676,19984.46434,23324.02612,,,,2016/1/11,5736.36817,10876.20676,7984.46434,11324.02612
2016/1/12,17679.42478,22822.73537,19884.93156,23226.86013,,,,2016/1/12,5679.42478,10822.73537,7884.93156,11226.86013
2016/1/13,17277.60574,22385.03124,19268.26297,22579.38893,,,,2016/1/13,5277.60574,10385.03124,7268.26297,10579.38893
2016/1/14,17766.12156,22924.44907,19976.40939,23319.04128,,,,2016/1/14,5766.12156,10924.44907,7976.40939,11319.04128
2016/1/15,17350.47883,22389.02914,19529.19396,22802.32918,,,,2016/1/15,5350.47883,10389.02914,7529.19396,10802.32918
2016/1/18,17482.00597,22515.90746,19752.61459,23022.30169,,,,2016/1/18,5482.00597,10515.90746,7752.61459,11022.30169
2016/1/19,18075.96173,23220.71327,20513.15825,23848.10696,,,,2016/1/19,6075.96173,11220.71327,8513.15825,11848.10696
2016/1/20,17751.90286,22813.92761,20138.00649,23422.91859,,,,2016/1/20,5751.90286,10813.92761,8138.00649,11422.91859
2016/1/21,17247.92843,22219.23065,19479.1915,22708.0826,,,,2016/1/21,5247.92843,10219.23065,7479.1915,10708.0826
