等权重,,,,,取相同的时间跨度，和调仓的结果对比,,,,,,减去各自的初值,,,,
datetime,"w1,w2,w3=0.1,0.6,0.3","w1,w2,w3=1/3,1/3,1/3",,,datetime,"w1,w2,w3=0.1,0.6,0.3","w1,w2,w3=1/3,1/3,1/3",freq=1 back=6,freq=2 back=3,,datetime,"w1,w2,w3=0.1,0.6,0.3","w1,w2,w3=1/3,1/3,1/3",freq=1 back=6,freq=2 back=3
2015/11/9,19518.22124,18778.27395,,,2016/5/12,22246.13545,20968.75285,17638.23852,22096.3243,,2016/5/12,10039.4186,8664.3173,5638.23852,10096.3243
2015/11/10,19469.61741,18713.65559,,,2016/5/13,22352.78115,21007.78018,17528.63249,21999.1669,,2016/5/13,10146.0643,8703.34463,5528.63249,9999.1669
2015/11/11,19675.29651,18867.63865,,,2016/5/16,22197.79481,20897.58837,17706.29452,22190.99225,,2016/5/16,9991.07796,8593.15282,5706.29452,10190.99225
2015/11/12,19573.79044,18760.79295,,,2016/5/17,22290.1241,20997.75723,17570.33092,22050.13925,,2016/5/17,10083.40725,8693.32168,5570.33092,10050.13925
2015/11/13,19251.86879,18563.53061,,,2016/5/18,22384.0294,21097.68841,17303.63816,21792.08614,,2016/5/18,10177.31255,8793.25286,5303.63816,9792.08614
2015/11/16,19273.31935,18544.08477,,,2016/5/19,22514.8817,21261.75442,17287.54452,21767.4917,,2016/5/19,10308.16485,8957.31887,5287.54452,9767.4917
2015/11/17,19577.17625,18748.17634,,,2016/5/20,22401.25445,21226.23011,17469.47946,21997.93751,,2016/5/20,10194.5376,8921.79456,5469.47946,9997.93751
2015/11/18,19739.43318,18850.57608,,,2016/5/23,22504.40803,21362.61646,17621.29363,22137.65504,,2016/5/23,10297.69118,9058.18091,5621.29363,10137.65504
2015/11/19,19450.96529,18614.14286,,,2016/5/24,22526.56818,21369.30944,17391.0353,21858.77142,,2016/5/24,10319.85133,9064.87389,5391.0353,9858.77142
2015/11/20,19359.90895,18585.9226,,,2016/5/25,22814.67479,21601.89299,17334.83498,21817.29555,,2016/5/25,10607.95794,9297.45744,5334.83498,9817.29555
2015/11/23,19346.23546,18577.13405,,,2016/5/26,22595.63249,21387.74191,17294.22668,21794.0319,,2016/5/26,10388.91564,9083.30636,5294.22668,9794.0319
2015/11/24,19453.44884,18633.62214,,,2016/5/27,22595.63249,21387.74191,17310.27749,21842.37065,,2016/5/27,10388.91564,9083.30636,5310.27749,9842.37065
2015/11/25,19384.30392,18631.12931,,,2016/5/30,22262.86497,21151.57889,17278.64191,21831.63239,,2016/5/30,10056.14812,8847.14334,5278.64191,9831.63239
2015/11/26,20065.83269,19203.46625,,,2016/5/31,22218.06604,21082.56849,17830.9671,22505.70868,,2016/5/31,10011.34919,8778.13294,5830.9671,10505.70868
2015/11/27,20065.83269,19203.46625,,,2016/6/1,22247.03965,21116.78424,17830.9671,22519.24087,,2016/6/1,10040.3228,8812.34869,5830.9671,10519.24087
2015/11/30,20177.4157,19284.58178,,,2016/6/2,22483.3922,21251.97798,17854.11791,22635.61818,,2016/6/2,10276.67535,8947.54243,5854.11791,10635.61818
2015/12/1,20418.17356,19553.01774,,,2016/6/3,22356.93546,21283.05196,17995.17006,23028.87843,,2016/6/3,10150.21861,8978.61641,5995.17006,11028.87843
2015/12/2,20306.44479,19424.24989,,,2016/6/6,22335.57065,21369.34868,17875.52741,22869.69397,,2016/6/6,10128.8538,9064.91313,5875.52741,10869.69397
2015/12/3,20424.57233,19520.96416,,,2016/6/7,21515.52069,20829.70158,17936.95742,22993.77318,,2016/6/7,9308.80384,8525.26603,5936.95742,10993.77318
2015/12/4,20448.68195,19484.42762,,,2016/6/8,21857.72663,20974.09295,17942.95009,22904.80226,,2016/6/8,9651.00978,8669.6574,5942.95009,10904.80226
2015/12/7,19898.02849,19006.96128,,,2016/6/13,21892.65325,20990.01095,17575.5388,22318.53591,,2016/6/13,9685.9364,8685.5754,5575.5388,10318.53591
2015/12/8,19932.3971,19108.00185,,,2016/6/14,22001.92988,20843.12793,17632.74528,22484.40614,,2016/6/14,9795.21303,8538.69238,5632.74528,10484.40614
2015/12/9,20377.86478,19417.35282,,,2016/6/15,21857.11464,20743.86297,17838.26199,22851.55133,,2016/6/15,9650.39779,8439.42742,5838.26199,10851.55133
2015/12/10,20346.74227,19375.49631,,,2016/6/16,21839.56378,20711.94402,17794.74251,22800.67891,,2016/6/16,9632.84693,8407.50847,5794.74251,10800.67891
2015/12/11,20532.00583,19536.86245,,,2016/6/17,21642.44547,20530.94635,17906.28798,23006.603,,2016/6/17,9435.72862,8226.5108,5906.28798,11006.603
2015/12/14,20522.98546,19516.39676,,,2016/6/20,22013.89021,20770.77077,17914.31713,22962.11862,,2016/6/20,9807.17336,8466.33522,5914.31713,10962.11862
2015/12/15,20426.28206,19438.51176,,,2016/6/21,21963.94163,20694.0694,17885.65223,22850.42905,,2016/6/21,9757.22478,8389.63385,5885.65223,10850.42905
2015/12/16,20619.58506,19592.89673,,,2016/6/22,21802.47614,20524.40897,17999.94425,23037.16586,,2016/6/22,9595.75929,8219.97342,5999.94425,11037.16586
2015/12/17,20725.44906,19600.63373,,,2016/6/23,21880.44468,20596.86508,18008.21709,23010.33559,,2016/6/23,9673.72783,8292.42953,6008.21709,11010.33559
2015/12/18,20414.55098,19318.24387,,,2016/6/24,21805.66497,20538.56072,17744.90304,22685.55001,,2016/6/24,9598.94812,8234.12517,5744.90304,10685.55001
2015/12/21,21073.81346,19784.78676,,,2016/6/27,21718.03707,20459.05999,18066.71733,23236.7484,,2016/6/27,9511.32022,8154.62444,6066.71733,11236.7484
2015/12/22,21143.29274,19833.14603,,,2016/6/28,21671.01116,20439.18073,18094.25683,23296.91951,,2016/6/28,9464.29431,8134.74518,6094.25683,11296.91951
2015/12/23,21259.38954,19951.09103,,,2016/6/29,21718.98002,20543.95385,18241.30613,23415.55295,,2016/6/29,9512.26317,8239.5183,6241.30613,11415.55295
2015/12/24,21285.24631,19973.85783,,,2016/6/30,21718.98002,20543.95385,18214.92826,23469.67702,,2016/6/30,9512.26317,8239.5183,6214.92826,11469.67702
2015/12/25,21285.24631,19973.85783,,,2016/7/1,21997.81393,20786.1106,18214.92826,23469.67702,,2016/7/1,9791.09708,8481.67505,6214.92826,11469.67702
2015/12/28,22174.72784,20539.68923,,,2016/7/4,22122.74225,20833.92619,18608.47305,24083.7201,,2016/7/4,9916.0254,8529.49064,6608.47305,12083.7201
2015/12/29,22495.30071,20727.15095,,,2016/7/5,22062.64721,20752.11547,18795.80351,24264.22555,,2016/7/5,9855.93036,8447.67992,6795.80351,12264.22555
2015/12/30,22845.82841,21034.99979,,,2016/7/6,22561.04613,21034.01007,19330.56389,24550.88995,,2016/7/6,10354.32928,8729.57452,7330.56389,12550.88995
2015/12/31,22594.22267,20884.84944,,,2016/7/7,22326.5061,20905.44317,19208.65957,24397.21338,,2016/7/7,10119.78925,8601.00762,7208.65957,12397.21338
2016/1/4,22652.76996,20838.90353,,,2016/7/8,22271.81087,20813.23789,19152.52052,24315.60506,,2016/7/8,10065.09402,8508.80234,7152.52052,12315.60506
2016/1/5,22987.60078,21088.20955,,,2016/7/11,22031.05393,20661.86161,19467.16371,24564.77187,,2016/7/11,9824.33708,8357.42606,7467.16371,12564.77187
2016/1/6,23242.65127,21386.85722,,,2016/7/12,21799.51562,20553.99042,19846.82003,24905.25163,,2016/7/12,9592.79877,8249.55487,7846.82003,12905.25163
2016/1/7,23129.57435,21257.76629,,,2016/7/13,21423.01032,20392.14376,19634.63463,24771.87009,,2016/7/13,9216.29347,8087.70821,7634.63463,12771.87009
2016/1/8,23204.16594,21289.75327,,,2016/7/14,21727.03023,20567.40555,19650.11442,24801.29397,,2016/7/14,9520.31338,8262.97,7650.11442,12801.29397
2016/1/11,22909.50563,21147.00641,,,2016/7/15,21736.13823,20639.23349,19565.94462,24662.87055,,2016/7/15,9529.42138,8334.79794,7565.94462,12662.87055
2016/1/12,22662.85336,21048.25844,,,2016/7/18,21593.85732,20549.52635,19423.98907,24602.21752,,2016/7/18,9387.14047,8245.0908,7423.98907,12602.21752
2016/1/13,22562.96855,20881.74602,,,2016/7/19,21824.55883,20718.05579,19154.32643,24415.63115,,2016/7/19,9617.84198,8413.62024,7154.32643,12415.63115
2016/1/14,22479.21399,20802.9596,,,2016/7/20,22113.3944,20866.65996,19124.14527,24311.7613,,2016/7/20,9906.67755,8562.22441,7124.14527,12311.7613
2016/1/15,22529.75397,20881.84183,,,2016/7/21,22034.13037,20878.81696,19233.98518,24404.03888,,2016/7/21,9827.41352,8574.38141,7233.98518,12404.03888
2016/1/18,22392.87055,20704.33865,,,2016/7/22,22087.79987,20906.2469,18974.26575,24206.55428,,2016/7/22,9881.08302,8601.81135,6974.26575,12206.55428
2016/1/19,22362.15727,20714.73409,,,2016/7/25,22191.42707,20988.95344,19029.94065,24218.54318,,2016/7/25,9984.71022,8684.51789,7029.94065,12218.54318
2016/1/20,22689.77672,21005.27893,,,2016/7/26,22191.42707,20988.95344,19407.01601,24524.44318,,2016/7/26,9984.71022,8684.51789,7407.01601,12524.44318
2016/1/21,21873.60361,20483.75279,,,2016/7/27,22306.90212,21060.882,18880.90239,24001.46092,,2016/7/27,10100.18527,8756.44645,6880.90239,12001.46092
2016/1/22,22014.82999,20557.15841,,,2016/7/28,22142.73656,20962.75843,19039.27254,24044.62697,,2016/7/28,9936.01971,8658.32288,7039.27254,12044.62697
2016/1/25,21716.28563,20409.81001,,,2016/7/29,22506.35443,21178.64201,18940.16996,23903.39309,,2016/7/29,10299.63758,8874.20646,6940.16996,11903.39309
2016/1/26,21716.28563,20409.81001,,,2016/8/1,22614.3642,21276.67543,18940.16996,23604.85689,,2016/8/1,10407.64735,8972.23988,6940.16996,11604.85689
2016/1/27,21827.20216,20455.4605,,,2016/8/2,22515.52669,21258.37694,18950.37835,23640.52096,,2016/8/2,10308.80984,8953.94139,6950.37835,11640.52096
2016/1/28,21896.1092,20479.8947,,,2016/8/3,22676.48938,21455.08051,18922.80548,23647.38116,,2016/8/3,10469.77253,9150.64496,6922.80548,11647.38116
2016/1/29,21982.90844,20511.84496,,,2016/8/4,22597.08801,21387.07043,18925.57868,23669.94438,,2016/8/4,10390.37116,9082.63488,6925.57868,11669.94438
2016/2/1,21830.87432,20474.32845,,,2016/8/5,22383.31109,21309.04022,18960.75225,23661.52147,,2016/8/5,10176.59424,9004.60467,6960.75225,11661.52147
2016/2/2,22507.90529,20862.12225,,,2016/8/8,22483.79579,21375.31096,19214.71806,24047.77066,,2016/8/8,10277.07894,9070.87541,7214.71806,12047.77066
2016/2/3,22559.70778,20967.20206,,,2016/8/9,22597.88376,21389.20717,19275.29692,24162.59482,,2016/8/9,10391.16691,9084.77162,7275.29692,12162.59482
2016/2/4,22463.18811,20907.96753,,,2016/8/10,22852.20227,21719.14728,19266.95877,24113.32263,,2016/8/10,10645.48542,9414.71173,7266.95877,12113.32263
2016/2/5,22179.09527,20818.95595,,,2016/8/11,22889.31695,21734.19687,19287.75453,24064.3758,,2016/8/11,10682.6001,9429.76132,7287.75453,12064.3758
2016/2/15,22409.27911,21098.72998,,,2016/8/12,22867.07243,21757.18387,19659.82725,24433.02219,,2016/8/12,10660.35558,9452.74832,7659.82725,12433.02219
2016/2/16,22920.81433,21559.99101,,,2016/8/15,22671.71104,21627.12955,20103.51558,24969.79039,,2016/8/15,10464.99419,9322.694,8103.51558,12969.79039
2016/2/17,22876.31736,21394.70774,,,2016/8/16,22836.56718,21699.65332,19851.41307,24731.95111,,2016/8/16,10629.85033,9395.21777,7851.41307,12731.95111
2016/2/18,23070.36961,21490.01495,,,2016/8/17,22552.26968,21470.78759,19890.00666,24816.01195,,2016/8/17,10345.55283,9166.35204,7890.00666,12816.01195
2016/2/19,22946.01619,21371.76774,,,2016/8/18,22628.06092,21519.05565,19788.10252,24681.78449,,2016/8/18,10421.34407,9214.6201,7788.10252,12681.78449
2016/2/22,22964.04827,21379.32323,,,2016/8/19,22628.06092,21519.05565,19812.31106,24695.41381,,2016/8/19,10421.34407,9214.6201,7812.31106,12695.41381
2016/2/23,22669.4694,21217.02805,,,2016/8/22,22488.50079,21401.26967,19693.13456,24530.46834,,2016/8/22,10281.78394,9096.83412,7693.13456,12530.46834
2016/2/24,22657.83536,21220.68974,,,2016/8/23,22578.72095,21430.45324,19726.47964,24546.46685,,2016/8/23,10372.0041,9126.01769,7726.47964,12546.46685
2016/2/25,22750.83629,21246.13238,,,2016/8/24,22846.29003,21600.30316,19738.04433,24565.27729,,2016/8/24,10639.57318,9295.86761,7738.04433,12565.27729
2016/2/26,22580.00125,21122.42624,,,2016/8/25,22890.82092,21713.11909,19659.53511,24438.4706,,2016/8/25,10684.10407,9408.68354,7659.53511,12438.4706
2016/2/29,22659.01593,21150.15493,,,2016/8/26,22935.72126,21714.55648,19669.44608,24460.25351,,2016/8/26,10729.00441,9410.12093,7669.44608,12460.25351
2016/3/1,22642.45832,21077.86437,,,2016/8/29,22707.09878,21535.55511,19591.76647,24367.0761,,2016/8/29,10500.38193,9231.11956,7591.76647,12367.0761
2016/3/2,22864.68451,21244.56725,,,2016/8/30,22631.49249,21493.52985,19765.00267,24561.78802,,2016/8/30,10424.77564,9189.0943,7765.00267,12561.78802
2016/3/3,22827.66627,21267.66795,,,2016/8/31,22823.22638,21679.39433,19789.27512,24595.54583,,2016/8/31,10616.50953,9374.95878,7789.27512,12595.54583
2016/3/4,22827.66627,21267.66795,,,2016/9/1,22783.38858,21640.54164,19789.27512,24595.54583,,2016/9/1,10576.67173,9336.10609,7789.27512,12595.54583
2016/3/7,22644.25397,21149.24693,,,2016/9/2,22734.52745,21622.0451,19641.78225,24436.77775,,2016/9/2,10527.8106,9317.60955,7641.78225,12436.77775
2016/3/8,22698.547,21187.88837,,,2016/9/5,22907.1203,21732.87028,19684.87437,24485.55379,,2016/9/5,10700.40345,9428.43473,7684.87437,12485.55379
2016/3/9,22873.60946,21285.80782,,,2016/9/6,22641.98222,21517.08232,19838.09506,24636.1167,,2016/9/6,10435.26537,9212.64677,7838.09506,12636.1167
2016/3/10,22860.68131,21264.21791,,,2016/9/7,22671.47937,21543.88536,19775.04401,24582.87229,,2016/9/7,10464.76252,9239.44981,7775.04401,12582.87229
2016/3/11,22850.34374,21253.05519,,,2016/9/8,22825.88553,21694.36909,19751.84989,24561.59263,,2016/9/8,10619.16868,9389.93354,7751.84989,12561.59263
2016/3/14,22722.87857,21136.24389,,,2016/9/9,22662.16881,21541.26298,19628.6353,24417.1772,,2016/9/9,10455.45196,9236.82743,7628.6353,12417.1772
2016/3/15,22064.51837,20614.36688,,,2016/9/12,22741.23327,21599.6516,19092.51951,23785.01561,,2016/9/12,10534.51642,9295.21605,7092.51951,11785.01561
2016/3/16,22167.55148,20693.96673,,,2016/9/13,22806.89038,21649.06738,19192.64778,23893.22512,,2016/9/13,10600.17353,9344.63183,7192.64778,11893.22512
2016/3/17,22002.68965,20555.01983,,,2016/9/14,22820.29652,21650.74796,19106.29887,23761.02768,,2016/9/14,10613.57967,9346.31241,7106.29887,11761.02768
2016/3/18,22152.60802,20696.23232,,,2016/9/19,22732.25628,21577.49346,19244.35266,23928.72099,,2016/9/19,10525.53943,9273.05791,7244.35266,11928.72099
2016/3/21,21996.4454,20599.23927,,,2016/9/20,22690.69799,21537.85983,19160.14682,23822.6526,,2016/9/20,10483.98114,9233.42428,7160.14682,11822.6526
2016/3/22,22022.28065,20622.24806,,,2016/9/21,22297.59054,21292.70444,19163.96133,23837.80957,,2016/9/21,10090.87369,8988.26889,7163.96133,11837.80957
2016/3/23,22135.00441,20746.86385,,,2016/9/22,22677.5312,21568.36579,19309.31968,24001.86636,,2016/9/22,10470.81435,9263.93024,7309.31968,12001.86636
2016/3/24,22071.34662,20705.06537,,,2016/9/23,22677.5312,21568.36579,19261.31196,23948.4079,,2016/9/23,10470.81435,9263.93024,7261.31196,11948.4079
2016/3/25,21488.41919,20275.8821,,,2016/9/26,22648.85328,21527.78919,18813.65075,23425.88246,,2016/9/26,10442.13643,9223.35364,6813.65075,11425.88246
2016/3/28,21614.19936,20384.65048,,,2016/9/27,22785.68051,21581.94431,18923.72541,23557.0389,,2016/9/27,10578.96366,9277.50876,6923.72541,11557.0389
2016/3/29,21559.54412,20310.9074,,,2016/9/28,22742.88539,21474.1942,18856.76599,23471.80353,,2016/9/28,10536.16854,9169.75865,6856.76599,11471.80353
2016/3/30,21605.77293,20379.82076,,,2016/9/29,23443.36848,21819.25188,18941.07565,23565.74813,,2016/9/29,11236.65163,9514.81633,6941.07565,11565.74813
2016/3/31,21764.08492,20500.07845,,,2016/9/30,23298.49478,21743.23375,19102.24891,23735.53534,,2016/9/30,11091.77793,9438.7982,7102.24891,11735.53534
2016/4/1,21764.08492,20500.07845,,,2016/10/10,23213.62872,21697.64843,19102.24891,24095.22264,,2016/10/10,11006.91187,9393.21288,7102.24891,12095.22264
2016/4/5,22032.33572,20660.30713,,,2016/10/11,23037.06562,21521.83815,19176.42808,24287.68555,,2016/10/11,10830.34877,9217.4026,7176.42808,12287.68555
2016/4/6,21955.88642,20590.2751,,,2016/10/12,22577.73912,21276.41905,19102.17823,24213.12427,,2016/10/12,10371.02227,8971.9835,7102.17823,12213.12427
2016/4/7,21986.68135,20589.02777,,,2016/10/13,22531.49446,21218.58352,19086.66651,24205.43931,,2016/10/13,10324.77761,8914.14797,7086.66651,12205.43931
2016/4/8,21990.334,20609.12329,,,2016/10/14,22212.65222,20991.55518,19112.5688,24233.01703,,2016/10/14,10005.93537,8687.11963,7112.5688,12233.01703
2016/4/11,21770.95764,20439.85033,,,2016/10/17,22355.25739,21110.73547,18970.10221,24043.55586,,2016/10/17,10148.54054,8806.29992,6970.10221,12043.55586
2016/4/12,22054.28616,20669.68715,,,2016/10/18,22102.98077,20990.65526,19126.3445,24335.93842,,2016/10/18,9896.26392,8686.21971,7126.3445,12335.93842
2016/4/13,22127.30629,20705.73937,,,2016/10/19,21556.25778,20634.08527,19137.42995,24376.7535,,2016/10/19,9349.54093,8329.64972,7137.42995,12376.7535
2016/4/14,22067.63482,20679.48205,,,2016/10/20,21985.97993,20951.58984,19140.18166,24342.42097,,2016/10/20,9779.26308,8647.15429,7140.18166,12342.42097
2016/4/15,22044.10569,20679.11289,,,2016/10/21,21679.47515,20758.89848,19187.96421,24318.5133,,2016/10/21,9472.7583,8454.46293,7187.96421,12318.5133
2016/4/18,22305.18201,20935.98067,,,2016/10/24,21533.9687,20716.55734,19408.83818,24640.19253,,2016/10/24,9327.25185,8412.12179,7408.83818,12640.19253
2016/4/19,22324.88131,20985.08511,,,2016/10/25,21518.2493,20635.46177,19391.16127,24761.82844,,2016/10/25,9311.53245,8331.02622,7391.16127,12761.82844
2016/4/20,22356.46229,21020.41407,,,2016/10/26,21518.2493,20635.46177,19307.31023,24892.8359,,2016/10/26,9311.53245,8331.02622,7307.31023,12892.8359
2016/4/21,22382.74795,21012.29744,,,2016/10/27,21565.17248,20637.31044,19290.67337,24871.71556,,2016/10/27,9358.45563,8332.87489,7290.67337,12871.71556
2016/4/22,22236.81813,20950.10904,,,2016/10/28,21235.79112,20425.75421,19311.34007,24782.3473,,2016/10/28,9029.07427,8121.31866,7311.34007,12782.3473
2016/4/25,22190.02985,20916.03047,,,2016/10/31,20791.8309,20169.48915,19258.66643,24763.32594,,2016/10/31,8585.11405,7865.0536,7258.66643,12763.32594
2016/4/26,22190.02985,20916.03047,,,2016/11/1,20065.23041,19730.1296,19258.66643,24763.32594,,2016/11/1,7858.51356,7425.69405,7258.66643,12763.32594
2016/4/27,22011.70739,20757.91952,,,2016/11/2,20211.86222,19809.41266,19104.42053,24585.37936,,2016/11/2,8005.14537,7504.97711,7104.42053,12585.37936
2016/4/28,22098.31924,20842.85599,,,2016/11/3,19761.54045,19567.98922,19178.66609,24689.92884,,2016/11/3,7554.8236,7263.55367,7178.66609,12689.92884
2016/4/29,21965.43201,20751.29735,,,2016/11/4,19851.57093,19670.71782,19095.19727,24587.16634,,2016/11/4,7644.85408,7366.28227,7095.19727,12587.16634
2016/5/3,21916.30645,20719.7257,,,2016/11/7,19797.07994,19794.86447,19070.64258,24548.7221,,2016/11/7,7590.36309,7490.42892,7070.64258,12548.7221
2016/5/4,22077.48478,20869.73569,,,2016/11/8,19846.95316,19867.15937,19222.38617,24714.37962,,2016/11/8,7640.23631,7562.72382,7222.38617,12714.37962
2016/5/5,21849.36779,20674.2788,,,2016/11/9,20176.05704,20084.83755,19047.55693,24482.28357,,2016/11/9,7969.34019,7780.402,7047.55693,12482.28357
2016/5/6,22105.65862,20896.932,,,2016/11/10,20209.24641,20024.00809,19252.03707,24742.77828,,2016/11/10,8002.52956,7719.57254,7252.03707,12742.77828
2016/5/9,22222.75272,20957.1251,,,2016/11/11,20068.3668,19920.91096,19283.2461,24825.18743,,2016/11/11,7861.64995,7616.47541,7283.2461,12825.18743
2016/5/10,22274.89918,20974.31104,,,2016/11/14,20127.72802,19995.64882,19260.39952,24872.40476,,2016/11/14,7921.01117,7691.21327,7260.39952,12872.40476
2016/5/11,22338.80559,21036.27968,,,2016/11/15,19890.87162,19874.49915,19350.55152,24917.95019,,2016/11/15,7684.15477,7570.0636,7350.55152,12917.95019
2016/5/12,22246.13545,20968.75285,,,2016/11/16,19448.26035,19775.7812,19279.4643,24849.31562,,2016/11/16,7241.5435,7471.34565,7279.4643,12849.31562
2016/5/13,22352.78115,21007.78018,,,2016/11/17,19482.80104,19756.73941,19293.86303,24902.25603,,2016/11/17,7276.08419,7452.30386,7293.86303,12902.25603
2016/5/16,22197.79481,20897.58837,,,2016/11/18,19753.56812,20120.63635,19186.38037,24783.67916,,2016/11/18,7546.85127,7816.2008,7186.38037,12783.67916
2016/5/17,22290.1241,20997.75723,,,2016/11/21,19742.27067,20101.08669,19250.95027,24928.27584,,2016/11/21,7535.55382,7796.65114,7250.95027,12928.27584
2016/5/18,22384.0294,21097.68841,,,2016/11/22,19730.85013,20089.6073,19325.1475,25063.89186,,2016/11/22,7524.13328,7785.17175,7325.1475,13063.89186
2016/5/19,22514.8817,21261.75442,,,2016/11/23,19730.85013,20089.6073,19449.55755,25288.47916,,2016/11/23,7524.13328,7785.17175,7449.55755,13288.47916
2016/5/20,22401.25445,21226.23011,,,2016/11/24,19909.42823,20149.01349,19474.84871,25210.57066,,2016/11/24,7702.71138,7844.57794,7474.84871,13210.57066
2016/5/23,22504.40803,21362.61646,,,2016/11/25,19955.84171,20077.95358,19551.64831,25420.90858,,2016/11/25,7749.12486,7773.51803,7551.64831,13420.90858
2016/5/24,22526.56818,21369.30944,,,2016/11/28,20208.85462,20266.40697,19558.5873,25425.49864,,2016/11/28,8002.13777,7961.97142,7558.5873,13425.49864
2016/5/25,22814.67479,21601.89299,,,2016/11/29,20517.90092,20567.95252,19826.04894,25648.18017,,2016/11/29,8311.18407,8263.51697,7826.04894,13648.18017
2016/5/26,22595.63249,21387.74191,,,2016/11/30,20593.19618,20680.41249,19613.80287,25406.00342,,2016/11/30,8386.47933,8375.97694,7613.80287,13406.00342
2016/5/27,22595.63249,21387.74191,,,2016/12/1,20658.4145,20763.57801,19613.80287,25569.58698,,2016/12/1,8451.69765,8459.14246,7613.80287,13569.58698
2016/5/30,22262.86497,21151.57889,,,2016/12/2,20486.25541,20678.78437,19489.76031,25332.25752,,2016/12/2,8279.53856,8374.34882,7489.76031,13332.25752
2016/5/31,22218.06604,21082.56849,,,2016/12/5,20618.42567,20748.07247,19502.82058,25309.73462,,2016/12/5,8411.70882,8443.63692,7502.82058,13309.73462
2016/6/1,22247.03965,21116.78424,,,2016/12/6,20640.30341,20652.26606,19454.34036,25293.14602,,2016/12/6,8433.58656,8347.83051,7454.34036,13293.14602
2016/6/2,22483.3922,21251.97798,,,2016/12/7,20668.82147,20585.55692,19499.87828,25422.02995,,2016/12/7,8462.10462,8281.12137,7499.87828,13422.02995
2016/6/3,22356.93546,21283.05196,,,2016/12/8,20752.86218,20606.2201,19602.19351,25473.17435,,2016/12/8,8546.14533,8301.78455,7602.19351,13473.17435
2016/6/6,22335.57065,21369.34868,,,2016/12/9,21092.51356,20856.12703,19799.54638,25632.39212,,2016/12/9,8885.79671,8551.69148,7799.54638,13632.39212
2016/6/7,21515.52069,20829.70158,,,2016/12/12,20965.13938,20761.63482,19560.58961,25107.08913,,2016/12/12,8758.42253,8457.19927,7560.58961,13107.08913
2016/6/8,21857.72663,20974.09295,,,2016/12/13,21071.78949,20905.57364,19492.79989,25184.57191,,2016/12/13,8865.07264,8601.13809,7492.79989,13184.57191
2016/6/13,21892.65325,20990.01095,,,2016/12/14,20851.36172,20852.98031,19554.81276,25241.00732,,2016/12/14,8644.64487,8548.54476,7554.81276,13241.00732
2016/6/14,22001.92988,20843.12793,,,2016/12/15,20933.7602,20948.61274,19189.36218,24966.56981,,2016/12/15,8727.04335,8644.17719,7189.36218,12966.56981
2016/6/15,21857.11464,20743.86297,,,2016/12/16,21187.58523,21158.90442,19065.03798,24815.20704,,2016/12/16,8980.86838,8854.46887,7065.03798,12815.20704
2016/6/16,21839.56378,20711.94402,,,2016/12/19,21322.86074,21313.00345,18995.78309,24752.92425,,2016/12/19,9116.14389,9008.5679,6995.78309,12752.92425
2016/6/17,21642.44547,20530.94635,,,2016/12/20,21085.7645,21151.84584,18818.93683,24527.55594,,2016/12/20,8879.04765,8847.41029,6818.93683,12527.55594
2016/6/20,22013.89021,20770.77077,,,2016/12/21,21207.34282,21261.46117,18986.7738,24805.73204,,2016/12/21,9000.62597,8957.02562,6986.7738,12805.73204
2016/6/21,21963.94163,20694.0694,,,2016/12/22,21149.28651,21206.14564,18905.08579,24713.43885,,2016/12/22,8942.56966,8901.71009,6905.08579,12713.43885
2016/6/22,21802.47614,20524.40897,,,2016/12/23,21149.28651,21206.14564,18791.11367,24543.88003,,2016/12/23,8942.56966,8901.71009,6791.11367,12543.88003
2016/6/23,21880.44468,20596.86508,,,2016/12/26,21130.10885,21104.63846,18853.21759,24627.80393,,2016/12/26,8923.392,8800.20291,6853.21759,12627.80393
2016/6/24,21805.66497,20538.56072,,,2016/12/27,21232.28953,21252.32782,18779.46319,24540.81396,,2016/12/27,9025.57268,8947.89227,6779.46319,12540.81396
2016/6/27,21718.03707,20459.05999,,,2016/12/28,21217.48106,21220.35745,18713.96893,24450.0901,,2016/12/28,9010.76421,8915.9219,6713.96893,12450.0901
2016/6/28,21671.01116,20439.18073,,,2016/12/29,21223.83862,21135.00088,18694.61281,24419.39649,,2016/12/29,9017.12177,8830.56533,6694.61281,12419.39649
2016/6/29,21718.98002,20543.95385,,,2016/12/30,21278.48076,21185.99101,18786.43178,24526.87549,,2016/12/30,9071.76391,8881.55546,6786.43178,12526.87549
2016/6/30,21718.98002,20543.95385,,,2017/1/3,21225.64979,21288.33581,18786.43178,24526.87549,,2017/1/3,9018.93294,8983.90026,6786.43178,12526.87549
2016/7/1,21997.81393,20786.1106,,,2017/1/4,21119.07615,21237.03004,19102.57495,24814.19872,,2017/1/4,8912.3593,8932.59449,7102.57495,12814.19872
2016/7/4,22122.74225,20833.92619,,,2017/1/5,21253.78753,21408.2345,19120.33826,24845.045,,2017/1/5,9047.07068,9103.79895,7120.33826,12845.045
2016/7/5,22062.64721,20752.11547,,,2017/1/6,21251.52497,21476.24992,19053.67437,24739.12214,,2017/1/6,9044.80812,9171.81437,7053.67437,12739.12214
2016/7/6,22561.04613,21034.01007,,,2017/1/9,20362.21253,20995.37554,19279.11471,25007.27403,,2017/1/9,8155.49568,8690.93999,7279.11471,13007.27403
2016/7/7,22326.5061,20905.44317,,,2017/1/10,20500.86111,21030.70847,19184.22919,24887.85589,,2017/1/10,8294.14426,8726.27292,7184.22919,12887.85589
